AREA,PERIMETER,GEMGEOU_,GEMGEOU_ID,RELATEID,TYPE,GCM_CODE,GEOC_SRC,GEOC_DATE,UTME,UTMN,UTM_ZONE,GEOL_1,INTRP_DATE,BASIS1,BASIS2,MGSCODE,SYMBOL,MAPLABEL,UNIT_CODE,DESCRIPTN,REFRNCE,area_1
187185.26198,2071.32697,"0","0",,GU,AS,MGS,"20000630","637950","5247723","15",MGB,"19890000",OBS,,"0","0",nnb,nnu,NSVGn - basalt,,187185.264
120771.95733,2218.48933,"0","0",,GU,AS,MGS,"20000630","638378","5248049","15",MGB,"19890000",OBI,TOP,"0","0",sbg,bsb,Silver Bay Intr - decus gabbro,,121451.748
14.83537,40.19797,"0","0",,GU,AS,MGS,"20000630","637771","5248132","15",MGB,"19890000",OBI,TOP,"0","0",sbg,bsb,Silver Bay Intr - decus gabbro,,14.835
24420.27452,1342.33321,"0","0",,GU,AS,MGS,"20000630","638133","5247751","15",MGB,"19890000",OBS,,"0","0",nnob,nnu,NSVGn - ophitic basalt,,24420.275
585.33328,1150.32719,"0","0",,GU,AS,MGS,"20000630","638112","5247754","15",MGB,"19890000",OBS,,"0","0",nnob,nnu,NSVGn - ophitic basalt,,585.333
568.98503,922.29027,"0","0",,GU,AS,MGS,"20000630","637416","5246766","15",MGB,"19890000",OBS,OBI,"0","0",nnob,nnu,NSVGn - ophitic basalt,,568.985
93701.87097,2163.62661,"0","0",,GU,AS,MGS,"20000630","637202","5246916","15",MGB,"19890000",OBS,OBI,"0","0",nnob,nnu,NSVGn - ophitic basalt,,93701.871
256.22063,415.07551,"0","0",,GU,AS,MGS,"20000630","637443","5246923","15",MGB,"19890000",OBS,OBI,"0","0",nnob,nnu,NSVGn - ophitic basalt,,256.221
1666.15423,1767.23533,"0","0",,GU,AS,MGS,"20000630","637611","5246826","15",MGB,"19890000",OBS,OBI,"0","0",nnob,nnu,NSVGn - ophitic basalt,,1666.155
12621.99128,1221.03546,"0","0",,GU,AS,MGS,"20000630","637646","5246826","15",MGB,"19890000",OBS,OBI,"0","0",nnob,nnu,NSVGn - ophitic basalt,,12621.991
106200.95287,3127.00334,"0","0",,GU,AS,MGS,"20000630","637516","5246851","15",MGB,"19890000",OBS,,"0","0",nnb,nnu,NSVGn - basalt,,106200.953
12005.02540,1137.82029,"0","0",,GU,AS,MGS,"20000630","637631","5246826","15",MGB,"19890000",OBS,,"0","0",nnb,nnu,NSVGn - basalt,,12005.025
20055.63925,1048.88372,"0","0",,GU,AS,MGS,"20000630","637535","5246652","15",MGB,"19890000",OBS,OBI,"0","0",nnr,nnu,NSVGn - rhyolite,,20055.639
372.37288,592.85427,"0","0",,GU,AS,MGS,"20000630","637316","5246679","15",MGB,"19890000",OBS,OBI,"0","0",nnr,nnu,NSVGn - rhyolite,,372.373
24697.98193,1484.32597,"0","0",,GU,AS,MGS,"20000630","637502","5246743","15",MGB,"19890000",OBS,OBI,"0","0",nnob,nnu,NSVGn - ophitic basalt,,24697.982
767.11694,908.22629,"0","0",,GU,AS,MGS,"20000630","637663","5246727","15",MGB,"19890000",OBS,OBI,"0","0",nnob,nnu,NSVGn - ophitic basalt,,767.117
25.22961,144.37932,"0","0",,GU,AS,MGS,"20000630","637095","5246658","15",MGB,"19890000",OBS,,"0","0",brod,bbr,Beaver River - oph ol gabbro,,25.230
28921.40192,1344.55127,"0","0",,GU,AS,MGS,"20000630","637520","5246704","15",MGB,"19890000",OBS,,"0","0",nnb,nnu,NSVGn - basalt,,28921.402
695.06120,748.53986,"0","0",,GU,AS,MGS,"20000630","637269","5246017","15",MGB,"19890000",OBI,TOP,"0","0",brod,bbr,Beaver River - oph ol gabbro,,695.061
31084.71529,985.59211,"0","0",,GU,AS,MGS,"20000630","637528","5246337","15",MGB,"19890000",OBI,OBS,"0","0",nnic,nnu,NSVGr - interflow conglomerate,,31084.715
1.72326,9.65594,"0","0",,GU,AS,MGS,"20000630","637592","5246182","15",MGB,"19890000",OBI,OBS,"0","0",nnic,nnu,NSVGr - interflow conglomerate,,1.723
241.01740,329.75555,"0","0",,GU,AS,MGS,"20000630","637373","5245724","15",MGB,"19890000",OBS,OBI,"0","0",nnob,nnu,NSVGn - ophitic basalt,,241.017
126452.45866,1734.27063,"0","0",,GU,AS,MGS,"20000630","637397","5245946","15",MGB,"19890000",OBS,,"0","0",nnb,nnu,NSVGn - basalt,,126452.459
312399.28497,4687.36399,"0","0",,GU,AS,MGS,"20000630","636973","5245988","15",MGB,"19890000",OBI,TOP,"0","0",brod,bbr,Beaver River - oph ol gabbro,,312399.285
1092.04023,1129.57894,"0","0",,GU,AS,MGS,"20000630","636840","5245728","15",MGB,"19890000",OBI,TOP,"0","0",brod,bbr,Beaver River - oph ol gabbro,,1092.040
31192.90509,965.52959,"0","0",,GU,AS,MGS,"20000630","637289","5245781","15",MGB,"19890000",OBS,OBI,"0","0",nnob,nnu,NSVGn - ophitic basalt,,31192.906
395.77082,350.29443,"0","0",,GU,AS,MGS,"20000630","637191","5245791","15",MGB,"19890000",OBS,OBI,"0","0",nnob,nnu,NSVGn - ophitic basalt,,395.771
144546.42156,1760.65177,"0","0",,GU,AS,MGS,"20000630","637120","5245629","15",MGB,"19890000",OBS,,"0","0",nnb,nnu,NSVGn - basalt,,144546.422
27264.48968,925.57880,"0","0",,GU,AS,MGS,"20000630","636466","5244511","15",MGB,"19890000",OBI,OBS,"0","0",nnob,nnu,NSVGn - ophitic basalt,,27264.490
62.76554,184.83103,"0","0",,GU,AS,MGS,"20000630","636537","5244503","15",MGB,"19890000",OBI,OBS,"0","0",nnob,nnu,NSVGn - ophitic basalt,,62.765
921075.09855,5083.70969,"0","0",,GU,AS,MGS,"20000630","636681","5245278","15",MGB,"19890000",OBI,OBS,"0","0",nphr,nswu,Palisade Head porph rhyolite,,921075.099
665.00622,865.99102,"0","0",,GU,AS,MGS,"20000630","636602","5244662","15",MGB,"19890000",OBI,OBS,"0","0",nnpr,nnu,NSVGn - porphyritic rhyolite,,665.007
141916.60266,2220.50181,"0","0",,GU,AS,MGS,"20000630","636580","5244773","15",MGB,"19890000",OBS,,"0","0",nnb,nnu,NSVGn - basalt,,141916.603
451.26599,321.51309,"0","0",,GU,AS,MGS,"20000630","636387","5244320","15",MGB,"19890000",OBS,OBI,"0","0",brod,bbr,Beaver River - oph ol gabbro,,451.266
2663.17270,229.05255,"0","0",,GU,AS,MGS,"20000630","636428","5244310","15",MGB,"19890000",OBS,,"0","0",nnb,nnu,NSVGn - basalt,,2663.173
534.73111,493.11201,"0","0",,GU,AS,MGS,"20000630","635796","5243767","15",MGB,"19890000",OBS,OBI,"0","0",brod,bbr,Beaver River - oph ol gabbro,,534.731
29101.20364,916.95152,"0","0",,GU,AS,MGS,"20000630","635938","5243818","15",MGB,"19890000",OBS,,"0","0",nnb,nnu,NSVGn - basalt,,29101.203
460.32071,700.67847,"0","0",,GU,AS,MGS,"20000630","635468","5243169","15",MGB,"19890000",OBS,OBI,"0","0",brod,bbr,Beaver River - oph ol gabbro,,460.321
68640.17942,1393.58610,"0","0",,GU,AS,MGS,"20000630","635466","5243317","15",MGB,"19890000",OBS,,"0","0",nnb,nnu,NSVGn - basalt,,68640.180
137121.27043,2740.81937,"0","0",,GU,AS,MGS,"20000630","634758","5242553","15",MGB,"19890000",OBI,OBS,"0","0",nnob,nnu,NSVGn - ophitic basalt,,137121.270
1948.30301,1664.00679,"0","0",,GU,AS,MGS,"20000630","635028","5242808","15",MGB,"19890000",OBI,OBS,"0","0",nnob,nnu,NSVGn - ophitic basalt,,1948.303
291.87305,253.87989,"0","0",,GU,AS,MGS,"20000630","635210","5242899","15",MGB,"19890000",OBS,OBI,"0","0",brod,bbr,Beaver River - oph ol gabbro,,291.874
6040.19000,589.17302,"0","0",,GU,AS,MGS,"20000630","634566","5242166","15",MGB,"19890000",OBI,TOP,"0","0",brod,bbr,Beaver River - oph ol gabbro,,6040.189
284.94901,572.67147,"0","0",,GU,AS,MGS,"20000630","634548","5242108","15",MGB,"19890000",OBI,TOP,"0","0",brod,bbr,Beaver River - oph ol gabbro,,284.949
114603.38406,1523.67174,"0","0",,GU,AS,MGS,"20000630","636582","5247255","15",MGB,"19890000",OBI,OBS,"0","0",sbg,bsb,Silver Bay Intr - decus gabbro,,114603.384
583.98641,700.39353,"0","0",,GU,AS,MGS,"20000630","636371","5247396","15",MGB,"19890000",OBI,OBS,"0","0",sbg,bsb,Silver Bay Intr - decus gabbro,,583.987
15658.37871,1499.50074,"0","0",,GU,AS,MGS,"20000630","636751","5247259","15",MGB,"19890000",OBI,OBS,"0","0",sbgp,bsb,Silver Bay Intr - melanogp,,15658.379
156.03677,228.54097,"0","0",,GU,AS,MGS,"20000630","636819","5247038","15",MGB,"19890000",OBI,OBS,"0","0",sbgp,bsb,Silver Bay Intr - melanogp,,156.037
3136.22458,262.74133,"0","0",,GU,AS,MGS,"20000630","637729","5247372","15",MGB,"19890000",OBI,OBS,"0","0",sbgp,bsb,Silver Bay Intr - melanogp,,3136.225
105.99760,229.64883,"0","0",,GU,AS,MGS,"20000630","637766","5247380","15",MGB,"19890000",OBI,OBS,"0","0",sbgp,bsb,Silver Bay Intr - melanogp,,105.997
42989.56803,1321.52516,"0","0",,GU,AS,MGS,"20000630","637637","5247425","15",MGB,"19890000",OBS,,"0","0",nnr,nnu,NSVGn - rhyolite,,42989.570
582.01792,686.49414,"0","0",,GU,AS,MGS,"20000630","637616","5247317","15",MGB,"19890000",OBS,,"0","0",nnr,nnu,NSVGn - rhyolite,,582.018
251378.59191,2484.68199,"0","0",,GU,AS,MGS,"20000630","637417","5247712","15",MGB,"19890000",OBS,OBI,"0","0",nnb,nnu,NSVGn - basalt,,251378.592
1621.03564,1474.65755,"0","0",,GU,AS,MGS,"20000630","637606","5247945","15",MGB,"19890000",OBS,OBI,"0","0",nnb,nnu,NSVGn - basalt,,1621.036
54192.83870,2103.16140,"0","0",,GU,AS,MGS,"20000630","637493","5247618","15",MGB,"19890000",OBS,OBI,"0","0",nnob,nnu,NSVGn - ophitic basalt,,54192.837
0.70056,4.74709,"0","0",,GU,AS,MGS,"20000630","637146","5247186","15",MGB,"19890000",OBS,OBI,"0","0",nnob,nnu,NSVGn - ophitic basalt,,0.701
464387.33822,3355.25759,"0","0",,GU,AS,MGS,"20000630","636992","5247654","15",MGB,"19890000",OBS,OBI,"0","0",nnb,nnu,NSVGn - basalt,,464387.338
758.34461,1067.81581,"0","0",,GU,AS,MGS,"20000630","636765","5247685","15",MGB,"19890000",OBS,OBI,"0","0",nnb,nnu,NSVGn - basalt,,758.345
77811.69510,1447.61002,"0","0",,GU,AS,MGS,"20000630","636940","5247552","15",MGB,"19890000",OBS,OBI,"0","0",nnob,nnu,NSVGn - ophitic basalt,,77811.695
9.06995,32.78323,"0","0",,GU,AS,MGS,"20000630","636629","5247592","15",MGB,"19890000",OBS,OBI,"0","0",nnob,nnu,NSVGn - ophitic basalt,,9.070
0.00000,0.00000,"0","0",,GU,AS,MGS,"20000630","634492","5245971","15",JDM,"19880000",OBI,,"0","0",nnb,nnu,NSVGn - basalt,,1077059.839
0.00000,0.00000,"0","0",,GU,AS,MGS,"20000630","635622","5245613","15",JDM,"19880000",OBS,,"0","0",nnb,nnu,NSVGn - basalt,,483556.673
0.00000,0.00000,"0","0",,GU,AS,MGS,"20000630","634654","5246800","15",JDM,"19880000",OBI,,"0","0",nnb,nnu,NSVGn - basalt,,79436.887
0.00000,0.00000,"0","0",,GU,AS,MGS,"20000630","633167","5244232","15",JDM,"19880000",OBI,,"0","0",nnb,nnu,NSVGn - basalt,,585364.799
0.00000,0.00000,"0","0",,GU,AS,MGS,"20000630","634451","5243569","15",JDM,"19880000",OBI,,"0","0",nnb,nnu,NSVGn - basalt,,52566.139
0.00000,0.00000,"0","0",,GU,AS,MGS,"20000630","632512","5242282","15",JDM,"19880000",OBI,TOP,"0","0",nnu,nnu,NSVGn - undifferentiated,,1548082.679
304368.38363,2648.19611,"0","0",,GU,AS,MGS,"20000630","635019","5242361","15",MGB,"19890000",OBI,OBS,"0","0",nphr,nswu,Palisade Head porph rhyolite,,304368.383
99.64549,142.26802,"0","0",,GU,AS,MGS,"20000630","634690","5242008","15",MGB,"19890000",OBI,OBS,"0","0",nnpr,nnu,NSVGn - porphyritic rhyolite,,99.646
328.99907,319.03199,"0","0",,GU,AS,MGS,"20000630","634655","5242079","15",MGB,"19890000",OBI,OBS,"0","0",nnpr,nnu,NSVGn - porphyritic rhyolite,,328.999
1564.91929,1761.71243,"0","0",,GU,AS,MGS,"20000630","635255","5242749","15",MGB,"19890000",OBI,OBS,"0","0",nnpr,nnu,NSVGn - porphyritic rhyolite,,1564.920
104.03832,142.53345,"0","0",,GU,AS,MGS,"20000630","634690","5242008","15",MGB,"19890000",OBS,,"0","0",nnb,nnu,NSVGn - basalt,,104.039
404.15224,318.56714,"0","0",,GU,AS,MGS,"20000630","634655","5242079","15",MGB,"19890000",OBS,,"0","0",nnb,nnu,NSVGn - basalt,,404.152
179154.10590,3661.59288,"0","0",,GU,AS,MGS,"20000630","634926","5242464","15",MGB,"19890000",OBS,,"0","0",nnb,nnu,NSVGn - basalt,,179154.107
0.00000,0.00000,"0","0",,GU,AS,MGS,"20000630","634592","5242501","15",JDM,"19880000",OBI,,"0","0",nnb,nnu,NSVGn - basalt,,72740.688
0.00000,0.00000,"0","0",,GU,AS,MGS,"20000630","633753","5242215","15",JDM,"19880000",OBI,,"0","0",nnb,nnu,NSVGn - basalt,,11097.003
0.00000,0.00000,"0","0",,GU,AS,MGS,"20000630","632572","5239418","15",JDM,"19880000",OBI,,"0","0",nnb,nnu,NSVGn - basalt,,3382.772
0.00000,0.00000,"0","0",,GU,AS,MGS,"20000630","632534","5239236","15",JDM,"19880000",OBI,,"0","0",nnb,nnu,NSVGn - basalt,,3903.416
0.00000,0.00000,"0","0",,GU,AS,MGS,"20000630","636183","5244125","15",JDM,"19880000",OBI,OBS,"0","0",nsbr,nswu,Silver Beaver rhyolite,,29258.974
0.00000,0.00000,"0","0",,GU,AS,MGS,"20000630","636063","5244189","15",JDM,"19880000",OBI,,"0","0",nnb,nnu,NSVGn - basalt,,60874.879
19.14073,96.41764,"0","0",,GU,AS,MGS,"20000630","635623","5243557","15",MGB,"19890000",OBI,OBS,"0","0",sbg,bsb,Silver Bay Intr - decus gabbro,,19.140
12824.48305,485.04224,"0","0",,GU,AS,MGS,"20000630","635665","5243567","15",MGB,"19890000",OBI,OBS,"0","0",sbg,bsb,Silver Bay Intr - decus gabbro,,12758.905
40623.73497,1087.01144,"0","0",,GU,AS,MGS,"20000630","635607","5243838","15",MGB,"19890000",OBI,OBS,"0","0",nnb,nnu,NSVGn - basalt,,40623.737
1371.23141,1269.23806,"0","0",,GU,AS,MGS,"20000630","635661","5243971","15",MGB,"19890000",OBI,OBS,"0","0",nnb,nnu,NSVGn - basalt,,1371.230
0.00000,0.00000,"0","0",,GU,AS,MGS,"20000630","634492","5243996","15",JDM,"19880000",OBI,,"0","0",nnb,nnu,NSVGn - basalt,,417470.384
36569.81476,951.65031,"0","0",,GU,AS,MGS,"20000630","640425","5253795","15",MGB,"19930000",OBI,TOP,"0","0",nnb,nnu,NSVGn - basalt,,36441.204
283901.18584,3928.06058,"0","0",,GU,AS,MGS,"20000630","635223","5251883","15",MGB,"19930000",OBI,TOP,"0","0",nni,nnu,NSVGn - intermediate volc.,,283901.185
41741.93549,1198.85930,"0","0",,GU,AS,MGS,"20000630","633655","5252440","15",MGB,"19930000",OBI,TOP,"0","0",nnb,nnu,NSVGn - basalt,,41741.935
29283.77057,788.73972,"0","0",,GU,AS,MGS,"20000630","633502","5252656","15",MGB,"19930000",OBI,TOP,"0","0",nnb,nnu,NSVGn - basalt,,29174.947
7354.17044,633.35746,"0","0",,GU,AS,MGS,"20000630","635409","5254437","15",MGB,"19930000",OBI,TOP,"0","0",nnb,nnu,NSVGn - basalt,,6841.970
0.00000,0.00000,"0","0",,GU,AS,MGS,"20000630","639743","5259255","15",MGB,"19930000",OBI,,"0","0",blgp,bbl,Blesner Lk - granophyre,,1807260.397
0.00000,0.00000,"0","0",,GU,AS,MGS,"20000630","638906","5258430","15",MGB,"19930000",OBI,,"-1","-1",blpd,bbl,Blesner Lk-poik ol diabase,,2574872.834
0.00000,0.00000,"0","0",,GU,AS,MGS,"20000630","639320","5259631","15",MGB,"19930000",OBI,,"-1","-1",blg,bbl,Blesner Lk- gabbro,,2260930.559
0.00000,0.00000,"0","0",,GU,AS,MGS,"20000630","635967","5259106","15",MGB,"19930000",OBI,,"-1","-1",bld,bbl,Blesner Lk- diorite,,627642.599
0.00000,0.00000,"0","0",,GU,AS,MGS,"20000630","637447","5260723","15",MGB,"19930000",OBI,,"-1","-1",blmd,bbl,Blesner Lk-qtz monzodior,,2925520.602
0.00000,0.00000,"0","0",,GU,AS,MGS,"20000630","636308","5261787","15",MGB,"19930000",OBI,,"-1","-1",slmt,bsl,Sonju Lake-melatroctolite,,23826.993
0.00000,0.00000,"0","0",,GU,AS,MGS,"20000630","636323","5261708","15",MGB,"19930000",OBI,,"-1","-1",sld,bsl,Sonju Lake-dunite,,14695.036
0.00000,0.00000,"0","0",,GU,AS,MGS,"20000630","635927","5261109","15",MGB,"19930000",OBI,,"-1","-1",slt,bsl,Sonju Lake-troctolite,,346647.351
0.00000,0.00000,"0","0",,GU,AS,MGS,"20000630","635658","5260462","15",MGB,"19930000",OBI,,"-1","-1",slg,bsl,Sonju Lake-gabbro,,109349.228
0.00000,0.00000,"0","0",,GU,AS,MGS,"20000630","634204","5258951","15",MGB,"19930000",OBI,,"-1","-1",fgmd,bfg,Finland Gp- prism monzodiorite,,3264.610
0.00000,0.00000,"0","0",,GU,AS,MGS,"20000630","632155","5261145","15",MGB,"19930000",OBI,,"-1","-1",sll,bsl,Sonju Lake - lower troctolite,,824189.792
0.00000,0.00000,"0","0",,GU,AS,MGS,"20000630","633576","5261730","15",MGB,"19930000",OBI,,"-1","-1",sld,bsl,Sonju Lake-dunite,,314287.710
0.00000,0.00000,"0","0",,GU,AS,MGS,"20000630","634738","5261891","15",MGB,"19930000",OBI,,"-1","-1",slmt,bsl,Sonju Lake-melatroctolite,,393605.817
0.00000,0.00000,"0","0",,GU,AS,MGS,"20000630","634209","5261189","15",MGB,"19930000",OBI,,"-1","-1",slt,bsl,Sonju Lake-troctolite,,3210344.457
0.00000,0.00000,"0","0",,GU,AS,MGS,"20000630","633895","5260574","15",MGB,"19930000",OBI,,"-1","-1",slg,bsl,Sonju Lake-gabbro,,689370.573
0.00000,0.00000,"0","0",,GU,AS,MGS,"20000630","634349","5260192","15",MGB,"19930000",OBI,,"-1","-1",slfg,bsl,Sonju Lake-ferrogabbro,,603890.112
0.00000,0.00000,"0","0",,GU,AS,MGS,"20000630","635574","5260189","15",MGB,"19930000",OBI,,"-1","-1",slfg,bsl,Sonju Lake-ferrogabbro,,152132.140
0.00000,0.00000,"0","0",,GU,AS,MGS,"20000630","635268","5259578","15",MGB,"19930000",OBI,,"-1","-1",slfg,bsl,Sonju Lake-ferrogabbro,,656948.955
0.00000,0.00000,"0","0",,GU,AS,MGS,"20000630","634563","5259832","15",MGB,"19930000",OBI,,"-1","-1",slfg,bsl,Sonju Lake-ferrogabbro,,96990.953
0.00000,0.00000,"0","0",,GU,AS,MGS,"20000630","633298","5259885","15",MGB,"19930000",OBI,,"-1","-1",slfg,bsl,Sonju Lake-ferrogabbro,,2137146.500
0.00000,0.00000,"0","0",,GU,AS,MGS,"20000630","633814","5259247","15",MGB,"19930000",OBI,,"-1","-1",slad,bsl,Sonju Lake-apat Fe-diorite,,321910.732
0.00000,0.00000,"0","0",,GU,AS,MGS,"20000630","632851","5259498","15",MGB,"19930000",OBI,,"-1","-1",slad,bsl,Sonju Lake-apat Fe-diorite,,46989.036
0.00000,0.00000,"0","0",,GU,AS,MGS,"20000630","632864","5259431","15",MGB,"19930000",OBI,,"-1","-1",slad,bsl,Sonju Lake-apat Fe-diorite,,80628.333
0.00000,0.00000,"0","0",,GU,AS,MGS,"20000630","634113","5258926","15",MGB,"19930000",OBI,,"-1","-1",slmd,bsl,Sonju Lake - monzodior,,147801.642
0.00000,0.00000,"0","0",,GU,AS,MGS,"20000630","634176","5258882","15",MGB,"19930000",OBI,,"-1","-1",fgmd,bfg,Finland Gp- prism monzodiorite,,1950.650
0.00000,0.00000,"0","0",,GU,AS,MGS,"20000630","633718","5259017","15",MGB,"19930000",OBI,,"-1","-1",slmd,bsl,Sonju Lake - monzodior,,32144.368
0.00000,0.00000,"0","0",,GU,AS,MGS,"20000630","632789","5259312","15",MGB,"19930000",OBI,,"-1","-1",slmd,bsl,Sonju Lake - monzodior,,142821.131
654.19963,423.64366,"0","0",,GU,AS,MGS,"20000630","634361","5258220","15",MGB,"19930000",OBI,,"-1","-1",slad,bsl,Sonju Lake-apat Fe-diorite,,654.199
26811.31040,767.94898,"0","0",,GU,AS,MGS,"20000630","634430","5258275","15",MGB,"19930000",OBI,,"-1","-1",slad,bsl,Sonju Lake-apat Fe-diorite,,26862.053
205.34206,357.11924,"0","0",,GU,AS,MGS,"20000630","634718","5258133","15",MGB,"19930000",OBI,,"-1","-1",slmd,bsl,Sonju Lake - monzodior,,205.341
6684.28766,583.38178,"0","0",,GU,AS,MGS,"20000630","634672","5258201","15",MGB,"19930000",OBI,,"-1","-1",slmd,bsl,Sonju Lake - monzodior,,7082.318
369.80685,523.30219,"0","0",,GU,AS,MGS,"20000630","634189","5258475","15",MGB,"19930000",OBI,,"-1","-1",fggr,bfg,Finland Gp - granite,,369.806
15385.89040,476.89810,"0","0",,GU,AS,MGS,"20000630","634227","5258457","15",MGB,"19930000",OBI,,"-1","-1",fggr,bfg,Finland Gp - granite,,15385.890
391.71202,662.43631,"0","0",,GU,AS,MGS,"20000630","634873","5259284","15",MGB,"19930000",OBI,,"-1","-1",slfg,bsl,Sonju Lake-ferrogabbro,,391.713
16476.45246,625.84481,"0","0",,GU,AS,MGS,"20000630","634815","5259331","15",MGB,"19930000",OBI,,"-1","-1",slfg,bsl,Sonju Lake-ferrogabbro,,16638.554
931.52860,1649.04609,"0","0",,GU,AS,MGS,"20000630","634840","5259234","15",MGB,"19930000",OBI,,"-1","-1",slfg,bsl,Sonju Lake-ferrogabbro,,931.529
157005.99288,1699.82436,"0","0",,GU,AS,MGS,"20000630","634789","5259006","15",MGB,"19930000",OBI,,"-1","-1",slfg,bsl,Sonju Lake-ferrogabbro,,157258.614
722.83061,1178.02021,"0","0",,GU,AS,MGS,"20000630","635057","5258805","15",MGB,"19930000",OBI,,"-1","-1",slfg,bsl,Sonju Lake-ferrogabbro,,722.906
49089.47856,1144.80789,"0","0",,GU,AS,MGS,"20000630","635065","5258985","15",MGB,"19930000",OBI,,"-1","-1",slfg,bsl,Sonju Lake-ferrogabbro,,49234.082
456.91176,895.71438,"0","0",,GU,AS,MGS,"20000630","634457","5258845","15",MGB,"19930000",OBI,,"-1","-1",slfg,bsl,Sonju Lake-ferrogabbro,,456.956
113177.35650,1600.02612,"0","0",,GU,AS,MGS,"20000630","634741","5258697","15",MGB,"19930000",OBI,,"-1","-1",slfg,bsl,Sonju Lake-ferrogabbro,,113391.046
937.72778,1523.11700,"0","0",,GU,AS,MGS,"20000630","634433","5258428","15",MGB,"19930000",OBI,,"-1","-1",slad,bsl,Sonju Lake-apat Fe-diorite,,937.729
210077.19511,2439.23816,"0","0",,GU,AS,MGS,"20000630","634684","5258461","15",MGB,"19930000",OBI,,"-1","-1",slad,bsl,Sonju Lake-apat Fe-diorite,,210272.001
679.92403,1022.27479,"0","0",,GU,AS,MGS,"20000630","634474","5258027","15",MGB,"19930000",OBI,,"-1","-1",slmd,bsl,Sonju Lake - monzodior,,679.924
67883.91067,1030.26153,"0","0",,GU,AS,MGS,"20000630","634567","5258109","15",MGB,"19930000",OBI,,"-1","-1",slmd,bsl,Sonju Lake - monzodior,,68083.848
2705.95707,277.14022,"0","0",,GU,AS,MGS,"20000630","634864","5258184","15",MGB,"19930000",OBI,,"-1","-1",slad,bsl,Sonju Lake-apat Fe-diorite,,2658.432
0.00000,0.00000,"0","0",,GU,AS,MGS,"20000630","634088","5257820","15",MGB,"19930000",OBI,,"-1","-1",fgmd,bfg,Finland Gp- prism monzodiorite,,493164.903
0.00000,0.00000,"0","0",,GU,AS,MGS,"20000630","633028","5258132","15",MGB,"19930000",OBI,,"-1","-1",fgmd,bfg,Finland Gp- prism monzodiorite,,3547418.377
0.00000,0.00000,"0","0",,GU,AS,MGS,"20000630","632175","5259378","15",MGB,"19930000",OBI,,"-1","-1",slmd,bsl,Sonju Lake - monzodior,,126056.924
0.00000,0.00000,"0","0",,GU,AS,MGS,"20000630","632028","5259548","15",MGB,"19930000",OBI,,"-1","-1",slad,bsl,Sonju Lake-apat Fe-diorite,,40689.330
0.00000,0.00000,"0","0",,GU,AS,MGS,"20000630","631947","5259659","15",MGB,"19930000",OBI,,"-1","-1",slfg,bsl,Sonju Lake-ferrogabbro,,8934.388
0.00000,0.00000,"0","0",,GU,AS,MGS,"20000630","632077","5260098","15",MGB,"19930000",PRJ,,"-1","-1",slu,bsl,Sonju Lake - upper gabbro,,263221.148
0.00000,0.00000,"0","0",,GU,AS,MGS,"20000630","632992","5259403","15",MGB,"19930000",OBI,,"0","0",slbr,bsl,Sonju L/Beaver R hybrid dikes,,46454.731
0.00000,0.00000,"0","0",,GU,AS,MGS,"20000630","632723","5260113","15",MGB,"19930000",OBI,,"0","0",slbr,bsl,Sonju L/Beaver R hybrid dikes,,10080.633
19015.21774,646.07534,"0","0",,GU,AS,MGS,"20000630","637329","5261672","15",MGB,"19930000",OBI,,"-1","-1",slfg,bsl,Sonju Lake-ferrogabbro,,17934.603
7943.36190,346.77589,"0","0",,GU,AS,MGS,"20000630","637341","5262065","15",JDM,"19930000",OBI,,"-1","-1",slfg,bsl,Sonju Lake-ferrogabbro,,8326.600
29122.22343,1627.98931,"0","0",,GU,AS,MGS,"20000630","636504","5261285","15",MGB,"19930000",OBI,,"-1","-1",blg,bbl,Blesner Lk- gabbro,,20174.137
0.00000,0.00000,"0","0",,GU,AS,MGS,"20000630","635969","5259475","15",MGB,"19930000",OBI,,"-1","-1",blg,bbl,Blesner Lk- gabbro,,115601.886
4626535.61872,33987.79845,"0","0",,GU,AS,MGS,"20000630","634872","5257691","15",MGB,"19930000",OBI,,"0","0",brod,bbr,Beaver River - oph ol gabbro,,4622803.918
5823.04107,423.64217,"0","0",,GU,AS,MGS,"20000630","635740","5259608","15",MGB,"19930000",OBI,,"0","0",nnb,nnu,NSVGn - basalt,,5221.974
0.00000,0.00000,"0","0",,GU,AS,MGS,"20000630","636978","5259671","15",MGB,"19930000",OBI,,"-1","-1",bld,bbl,Blesner Lk- diorite,,9085490.205
0.00000,0.00000,"0","0",,GU,AS,MGS,"20000630","640474","5260188","15",MGB,"19930000",OBI,,"-1","-1",blpd,bbl,Blesner Lk-poik ol diabase,,757569.841
0.00000,0.00000,"0","0",,GU,AS,MGS,"20000630","635638","5256977","15",MGB,"19930000",OBI,,"-1","-1",blpd,bbl,Blesner Lk-poik ol diabase,,1256253.671
0.00000,0.00000,"0","0",,GU,AS,MGS,"20000630","636993","5257678","15",MGB,"19930000",OBI,,"0","0",blgp,bbl,Blesner Lk - granophyre,,22309.026
0.00000,0.00000,"0","0",,GU,AS,MGS,"20000630","636586","5257531","15",MGB,"19930000",PRJ,,"0","0",blgp,bbl,Blesner Lk - granophyre,,11052.646
0.00000,0.00000,"0","0",,GU,AS,MGS,"20000630","636974","5257918","15",MGB,"19930000",OBI,,"0","0",blgp,bbl,Blesner Lk - granophyre,,29388.830
